"IES_PADRE","CODIGO_INSTITUCION","NOMBRE_INSTITUCION","ESTADO_INSTITUCION","CARACTER_ACADEMICO","SECTOR","CODIGO_SNIES_DEL_PROGRAMA","CODIGO_ANTERIOR_ICFES","NOMBRE_DEL_PROGRAMA","TITULO_OTORGADO","ESTADO_PROGRAMA","RECONOCIMIENTO_DEL_MINISTERIO","RESOLUCION_DE_APROBACION","FECHA_DE_RESOLUCION","FECHA_EJECUTORIA","VIGENCIA_AÑOS","FECHA_DE_REGISTRO_EN_SNIES","YEAR","CINE_F_2013_AC_CAMPO_AMPLIO","CINE_F_2013_AC_CAMPO_ESPECIFIC","CINE_F_2013_AC_CAMPO_DETALLADO","AREA_DE_CONOCIMIENTO","NUCLEO_BASICO_DEL_CONOCIMIENTO","NIVEL_ACADEMICO","NIVEL_DE_FORMACION","MODALIDAD","NUMERO_CREDITOS","NUMERO_PERIODOS_DE_DURACION","PERIODICIDAD","SE_OFRECE_POR_CICLOS_PROPEDEUT","PERIODICIDAD_ADMISIONES","PROGRAMA_EN_CONVENIO","DEPARTAMENTO_OFERTA_PROGRAMA","MUNICIPIO_OFERTA_PROGRAMA","COSTO_MATRICULA_ESTUD_NUEVOS"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","111481","111481","ESPECIALIZACIÓN EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO","ESPECIALISTA EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO","Activo","Registro calificado","7005","22/04/2021","09/06/2021","7","10/03/2023","2023","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Sin clasificar","Sin clasificar","Posgrado","Especializacion universitaria","Dual","26","2","Semestral","No","Semestral","N","Tolima","Ibagué",""
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","104302","104302","ESPECIALIZACIÓN EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO","ESPECIALISTA EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO","Activo","Registro calificado","3265","13/03/2015","16/03/2015","7","17/03/2015","2015","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Presencial","26","2","Semestral","No","Semestral","S","Tolima","Ibagué","7644000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","110590","110590","ESPECIALIZACIÓN EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO","ESPECIALISTA EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO","Activo","Registro calificado","7005","22/04/2021","09/06/2021","7","20/09/2021","2021","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Sin clasificar","Sin clasificar","Posgrado","Especializacion universitaria","Dual","26","2","Semestral","No","Semestral","N","Quindío","Armenia",""
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","110591","110591","ESPECIALIZACIÓN EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO","ESPECIALISTA EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO","Activo","Registro calificado","7005","22/04/2021","09/06/2021","7","20/09/2021","2021","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Sin clasificar","Sin clasificar","Posgrado","Especializacion universitaria","Dual","26","2","Semestral","No","Semestral","N","Bolívar","Cartagena de Indias",""
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","110592","110592","ESPECIALIZACIÓN EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO","ESPECIALISTA EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO","Activo","Registro calificado","7005","22/04/2021","09/06/2021","7","20/09/2021","2021","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Sin clasificar","Sin clasificar","Posgrado","Especializacion universitaria","Dual","26","2","Semestral","No","Semestral","N","Sucre","Sincelejo",""
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","52421","52421","ESPECIALIZACION EN GESTION DE PORTAFOLIOS DE INVERSION Y VALORACION DE EMPRESAS","ESPECIALISTA EN GESTION DE PORTAFOLIOS DE INVERSION Y VALORACION DE EMPRESAS","Activo","Registro calificado","11237","26/08/2013","18/09/2013","8,5","23/10/2006","2006","Administración de Empresas y Derecho","Educación comercial y administración","Gestión financiera, administración bancaria y seguros","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Presencial","26","2","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","14088000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","103015","103015","ESPECIALIZACIÓN EN GESTIÓN DE PROYECTOS MINEROS SOSTENIBLES","ESPECIALISTA EN GESTIÓN DE PROYECTOS MINEROS SOSTENIBLES","Activo","Registro calificado","154","03/01/2014","14/01/2014","8","14/01/2014","2014","Ingeniería, Industria y Construcción","Industria y procesamiento","Minería y extracción","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Presencial","26","2","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","13608000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","90486","90486","ESPECIALIZACIÓN EN GESTIÓN DE RESIDUOS SÓLIDOS","ESPECIALISTA EN GESTIÓN DE RESIDUOS SÓLIDOS","Activo","Registro calificado","13033","13/08/2014","15/08/2014","7","26/05/2010","2010","Ingeniería, Industria y Construcción","Ingeniería y profesiones afines","Ingeniería y profesiones afines no clasificadas en otra parte","Ingeniería, arquitectura, urbanismo y afines","Ingeniería ambiental, sanitaria y afines","Posgrado","Especializacion universitaria","Presencial","26","2","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","14088000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","52339","52339","ESPECIALIZACIÓN EN GESTIÓN DE SALUD PÚBLICA  Y SEGURIDAD SOCIAL","ESPECIALISTA EN GESTIÓN DE SALUD PÚBLICA Y SEGURIDAD SOCIAL","Activo","Registro calificado","7421","14/06/2013","12/07/2013","8,5","12/09/2006","2006","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Presencial","26","2","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","13608000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","54374","54374","ESPECIALIZACIÓN EN GESTIÓN DE SISTEMAS Y TECNOLOGÍAS DE LA INFORMACIÓN EN LA EMPRESA","ESPECIALISTA EN GESTIÓN DE SISTEMAS Y TECNOLOGÍAS DE LA INFORMACIÓN EN LA  EMPRESA","Activo","Registro calificado","16175","18/12/2019","18/12/2019","8,5","27/01/2009","2009","Tecnologías de la Información y la Comunicación (TIC)","Tecnologías de la Información y la Comunicación (TIC)","Diseño y administración de redes y bases de datos","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Virtual","26","2","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","13704000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","116193","","Especialización en Gestión del Aprendizaje Digital","Especialista en Gestión del Aprendizaje Digital","Activo","Registro calificado","15954","01/09/2023","20/09/2023","7","20/09/2023","2023","Educación","Educación","Formación para docentes sin asignatura de especialización","Sin clasificar","Sin clasificar","Posgrado","Especializacion universitaria","Virtual","28","2","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","11640000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","116192","","Especialización en Gestión del Aprendizaje Digital","Especialista en Gestión del Aprendizaje Digital","Activo","Registro calificado","15954","01/09/2023","20/09/2023","7","20/09/2023","2023","Educación","Educación","Formación para docentes sin asignatura de especialización","Sin clasificar","Sin clasificar","Posgrado","Especializacion universitaria","Presencial","28","2","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","13320000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","7514","2.812565803011E+20","ESPECIALIZACION EN GESTION HUMANA","ESPECIALISTA EN GESTION HUMANA","Activo","Registro calificado","15368","18/12/2019","18/12/2019","7","04/11/1998","1998","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Virtual","26","2","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","12468000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","54009","54009","ESPECIALIZACION EN GESTION HUMANA","ESPECIALISTA EN GESTION HUMANA","Activo","Registro calificado","15372","18/12/2019","18/12/2019","7","18/12/2019","2019","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Presencial","26","2","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","13068000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","15604","2.812565803013E+20","ESPECIALIZACION EN GESTION HUMANA","ESPECIALISTA EN GESTION HUMANA","Activo","Registro calificado","16163","18/12/2019","18/12/2019","8,5","07/03/2002","2002","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Presencial","26","2","Semestral","No","Semestral","S","Bolívar","Cartagena de Indias","7932000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","52891","52891","ESPECIALIZACION EN GOBIERNO Y GERENCIA PUBLICA","ESPECIALISTA EN GOBIERNO Y GERENCIA PUBLICA","Activo","Registro calificado","3092","26/02/2021","15/03/2021","7","25/05/2007","2007","Administración de Empresas y Derecho","Derecho","Derecho","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Virtual","26","2","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","12384000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","106934","106934","ESPECIALIZACIÓN EN INTELIGENCIA COMERCIAL Y DE MERCADEO","ESPECIALISTA EN INTELIGENCIA COMERCIAL Y DE MERCADEO","Activo","Registro calificado","8945","31/05/2018","31/05/2018","7","31/05/2018","2018","Administración de Empresas y Derecho","Educación comercial y administración","Mercadotecnia y publicidad","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Presencial","26","2","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","13476000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","116194","","Especialización en Machine Learning","Especialista en Machine Learning","Activo","Registro calificado","14407","24/08/2023","08/09/2023","7","08/09/2023","2023","Tecnologías de la Información y la Comunicación (TIC)","Tecnologías de la Información y la Comunicación (TIC)","Tecnologías de la información  y la comunicación (TIC) no clasificada en otra parte","Sin clasificar","Sin clasificar","Posgrado","Especializacion universitaria","Presencial","28","2","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","12240000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","116195","","Especialización en Machine Learning","Especialista en Machine Learning","Activo","Registro calificado","14407","24/08/2023","08/09/2023","7","08/09/2023","2023","Tecnologías de la Información y la Comunicación (TIC)","Tecnologías de la Información y la Comunicación (TIC)","Tecnologías de la información  y la comunicación (TIC) no clasificada en otra parte","Sin clasificar","Sin clasificar","Posgrado","Especializacion universitaria","Virtual","28","2","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","10200000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","3308","2.812538265811E+20","ESPECIALIZACION EN NEGOCIOS Y FINANZAS INTERNACIONALES","ESPECIALISTA EN NEGOCIOS Y FINANZAS INTERNACIONALES","Activo","Registro calificado","15358","18/12/2019","18/12/2019","7","18/12/2019","2019","Administración de Empresas y Derecho","Educación comercial y administración","Educación comercial y administración no clasificados en otra parte","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Presencial","26","2","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","13608000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","12186","2.812538265863E+20","ESPECIALIZACION EN NEGOCIOS Y FINANZAS INTERNACIONALES","ESPECIALISTA EN NEGOCIOS Y FINANZAS INTERNACIONALES","Activo","Registro calificado","14519","16/10/2013","31/10/2013","8,5","23/06/2001","2001","Administración de Empresas y Derecho","Educación comercial y administración","Educación comercial y administración no clasificados en otra parte","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Presencial","26","2","Semestral","No","Semestral","S","Quindío","Armenia",""
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","116084","","Especialización en Psicología Educativa","Especialista en Psicología Educativa","Activo","Registro calificado","3493","01/03/2023","16/03/2023","7","16/03/2023","2023","Ciencias Sociales, Periodismo e Información","Ciencias sociales y del comportamiento","Psicología","Sin clasificar","Sin clasificar","Posgrado","Especializacion universitaria","Virtual","28","2","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","11640000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","116329","","Maestría en Administración de Empresas de Salud","Magister en Administración de Empresas de Salud","Activo","Registro calificado","14755","29/08/2023","14/09/2023","7","14/09/2023","2023","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Sin clasificar","Sin clasificar","Posgrado","Maestria","Dual","43","3","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.",""
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","104371","104371","MAESTRÍA EN ADMINISTRACIÓN DE EMPRESAS DE SALUD - MBA EN SALUD","MAGÍSTER EN ADMINISTRACIÓN DE EMPRESAS DE SALUD","Activo","Registro calificado","4746","15/04/2015","16/04/2015","7","15/04/2015","2015","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Presencial","52","4","Semestral","No","Semestral","N","Tolima","Ibagué","10668000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","104372","104372","MAESTRÍA EN ADMINISTRACIÓN DE EMPRESAS DE SALUD - MBA EN SALUD","MAGÍSTER EN ADMINISTRACIÓN DE EMPRESAS DE SALUD - MBA EN SALUD","Activo","Registro calificado","9372","07/06/2023","16/06/2023","7","15/04/2015","2015","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Presencial","52","4","Semestral","No","Semestral","S","Cauca","Popayán","10668000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","102894","102894","MAESTRÍA EN ADMINISTRACIÓN DE EMPRESAS DE SALUD - MBA EN SALUD","MAGÍSTER EN ADMINISTRACIÓN DE EMPRESAS DE SALUD","Activo","Registro calificado","11424","02/07/2020","18/11/2020","7","18/11/2020","2020","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Presencial","52","4","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","13104000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","103585","103585","MAESTRÍA EN ADMINISTRACIÓN DE EMPRESAS, MBA","MAGÍSTER EN ADMINISTRACIÓN DE EMPRESAS, MBA","Activo","Registro calificado","19634","20/10/2020","18/11/2020","7","18/11/2020","2020","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Virtual","43","3","Semestral","Si","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","9912000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","116242","","MAESTRÍA EN ADMINISTRACIÓN DE EMPRESAS, MBA","MAGÍSTER EN ADMINISTRACIÓN DE EMPRESAS, MBA","Activo","Registro calificado","19634","20/10/2020","18/11/2020","7","18/11/2020","2020","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Sin clasificar","Sin clasificar","Posgrado","Maestria","Presencial","43","3","Semestral","Si","Semestral","N","Bogotá, D.C.","Bogotá, D.C.",""
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","107865","107865","MAESTRÍA EN ADMINISTRACIÓN DE EMPRESAS MBA","MAGISTER EN ADMINISTRACIÓN DE EMPRESAS MBA","Activo","Registro calificado","1244","04/02/2019","04/02/2019","7","04/02/2019","2019","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Presencial","52","4","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","14400000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","116103","","Maestría en Ciencia de Datos","Magíster en Ciencia de Datos","Activo","Registro calificado","13121","31/07/2023","17/08/2023","7","17/08/2023","2023","Tecnologías de la Información y la Comunicación (TIC)","Tecnologías de la Información y la Comunicación (TIC)","Tecnologías de la información  y la comunicación (TIC) no clasificada en otra parte","Sin clasificar","Sin clasificar","Posgrado","Maestria","Virtual","43","3","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","11760000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","116102","","Maestría en Ciencia de Datos","Magíster en Ciencia de Datos","Activo","Registro calificado","13121","31/07/2023","17/08/2023","7","17/08/2023","2023","Tecnologías de la Información y la Comunicación (TIC)","Tecnologías de la Información y la Comunicación (TIC)","Tecnologías de la información  y la comunicación (TIC) no clasificada en otra parte","Sin clasificar","Sin clasificar","Posgrado","Maestria","Presencial","43","3","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","13800000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","116197","","Maestría en Comercio Electrónico","Magister en Comercio Electrónico","Activo","Registro calificado","14754","29/08/2023","14/09/2023","7","14/09/2023","2023","Administración de Empresas y Derecho","Educación comercial y administración","Ventas al por mayor y al por menor","Sin clasificar","Sin clasificar","Posgrado","Maestria","Virtual","43","3","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","11760000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","116196","","Maestría en Comercio Electrónico","Magister en Comercio Electrónico","Activo","Registro calificado","14754","29/08/2023","14/09/2023","7","14/09/2023","2023","Administración de Empresas y Derecho","Educación comercial y administración","Ventas al por mayor y al por menor","Sin clasificar","Sin clasificar","Posgrado","Maestria","Presencial","43","3","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","14160000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","107270","107270","MAESTRÍA EN COMUNICACIÓN ESTRATEGICA","MAGISTER EN COMUNICACIÓN ESTRATEGICA","Activo","Registro calificado","13860","15/08/2018","15/08/2018","7","15/08/2018","2018","Ciencias Sociales, Periodismo e Información","Periodismo e información","Periodismo, comunicación y reportajes","Ciencias sociales y humanas","Comunicación social, periodismo y afines","Posgrado","Maestria","Presencial","52","4","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","11304000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","53484","53484","MAESTRÍA EN CREACIÓN Y DIRECCIÓN DE EMPRESAS","MAGÍSTER EN CREACIÓN Y DIRECCIÓN DE EMPRESAS","Activo","Registro calificado","12557","05/08/2014","12/08/2014","7","04/03/2008","2008","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Presencial","52","4","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","9600000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","103558","103558","MAESTRÍA EN GERENCIA DE LA CADENA DE ABASTECIMIENTO","MAGÍSTER EN GERENCIA DE LA CADENA DE ABASTECIMIENTO","Activo","Registro calificado","17484","21/09/2020","18/11/2020","7","12/08/2014","2014","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Virtual","52","4","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","9912000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","116717","","Maestría en Gerencia de la Sostenibilidad y Transformación Regenerativa","Magíster en Gerencia de la Sostenibilidad y Transformación Regenerativa","Activo","Registro calificado","18302","28/09/2021","27/10/2021","7","27/10/2021","2021","Administración de Empresas y Derecho","Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho","Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho","Sin clasificar","Sin clasificar","Posgrado","Maestria","Presencial","43","3","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.",""
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","116244","","MAESTRÍA EN GERENCIA DE PROYECTOS","MAGISTER EN GERENCIA DE PROYECTOS","Activo","Registro calificado","3282","26/02/2018","26/02/2018","7","26/02/2018","2018","Administración de Empresas y Derecho","Educación comercial y administración","Educación comercial y administración no clasificados en otra parte","Sin clasificar","Sin clasificar","Posgrado","Maestria","Virtual","43","3","Semestral","Si","Semestral","N","Bogotá, D.C.","Bogotá, D.C.",""
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","108923","108923","MAESTRÍA EN GERENCIA DE PROYECTOS","MAGÍSTER EN GERENCIA DE PROYECTOS","Activo","Registro calificado","15958","18/12/2019","18/12/2019","7","21/01/2020","2020","Ingeniería, Industria y Construcción","Arquitectura y construcción","Construcción e ingeniería civil","Ingeniería, arquitectura, urbanismo y afines","Ingeniería civil y afines","Posgrado","Maestria","Virtual","48","4","Semestral","No","Trimestral","N","Bogotá, D.C.","Bogotá, D.C.","10212000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","107970","107970","MAESTRÍA EN GERENCIA DE PROYECTOS","MAGISTER EN GERENCIA DE PROYECTOS","Activo","Registro calificado","431","21/01/2019","21/01/2019","7","14/05/2019","2019","Administración de Empresas y Derecho","Educación comercial y administración","Educación comercial y administración no clasificados en otra parte","Ingeniería, arquitectura, urbanismo y afines","Ingeniería civil y afines","Posgrado","Maestria","Presencial","52","2","Anual","No","Semestral","S","Bolívar","Cartagena de Indias","8124000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","106735","106735","MAESTRÍA EN GERENCIA DE PROYECTOS","MAGISTER EN GERENCIA DE PROYECTOS","Activo","Registro calificado","3282","26/02/2018","26/02/2018","7","26/02/2018","2018","Administración de Empresas y Derecho","Educación comercial y administración","Educación comercial y administración no clasificados en otra parte","Ingeniería, arquitectura, urbanismo y afines","Ingeniería civil y afines","Posgrado","Maestria","Presencial","52","4","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","13800000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","104320","104320","MAESTRÍA EN GERENCIA DE SISTEMAS DE INFORMACIÓN Y PROYECTOS TECNOLÓGICOS","MAGÍSTER EN GERENCIA DE SISTEMAS DE INFORMACIÓN Y PROYECTOS TECNOLÓGICOS","Activo","Registro calificado","13975","02/08/2021","18/08/2021","7","11/04/2015","2015","Administración de Empresas y Derecho","Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho","Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Virtual","52","4","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","9912000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","103653","103653","MAESTRÍA EN GERENCIA ESTRATÉGICA DEL DISEÑO","MAGÍSTER EN GERENCIA ESTRATÉGICA DEL DISEÑO","Activo","Registro calificado","13545","21/08/2014","22/08/2014","7","22/08/2014","2014","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Presencial","52","4","Semestral","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","9600000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","102480","102480","MAESTRÍA EN GESTIÓN DE LA CULTURA","MAGÍSTER EN GESTIÓN DE LA CULTURA","Activo","Registro calificado","15038","18/12/2019","18/12/2019","7","18/12/2019","2019","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Presencial","52","4","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","10656000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","104354","104354","MAESTRÍA EN GESTIÓN DE LA EDUCACIÓN VIRTUAL","MAGÍSTER EN GESTIÓN DE LA EDUCACIÓN VIRTUAL","Activo","Registro calificado","24238","23/12/2021","11/01/2022","7","12/04/2015","2015","Educación","Educación","Ciencias de la educación","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Virtual","43","3","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","9732000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","103586","103586","MAESTRÍA EN GESTIÓN DE LA INDUSTRIA MINERO ENERGÉTICA","MAGÍSTER EN GESTIÓN DE LA INDUSTRIA MINERO ENERGÉTICA","Activo","Registro calificado","12556","05/08/2014","12/08/2014","7","13/08/2014","2014","Ingeniería, Industria y Construcción","Ingeniería y profesiones afines","Electricidad y energía","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Virtual","52","4","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","7356000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","102893","102893","MAESTRÍA EN GESTIÓN DE ORGANIZACIONES","MAGÍSTER EN GESTIÓN DE ORGANIZACIONES","Activo","Registro calificado","16207","15/11/2013","25/11/2013","8,5","26/11/2013","2013","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Presencial","45","4","Semestral","No","Anual","S","Bolívar","Cartagena de Indias","13056000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","104506","104506","MAESTRÍA EN GESTIÓN DE ORGANIZACIONES - MGO","MAGÍSTER EN GESTIÓN DE ORGANIZACIONES","Activo","Registro calificado","6883","14/05/2015","15/05/2015","7","15/05/2015","2015","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Presencial","45","4","Semestral","No","Anual","N","Santander","Bucaramanga",""
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","52146","52146","MAESTRIA EN GESTION DE ORGANIZACIONES - MGO -","MAGISTER EN GESTIÓN DE ORGANIZACIONES","Activo","Registro calificado","1861","26/02/2013","19/03/2013","7","18/05/2006","2006","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Presencial","45","4","Semestral","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","16704000"
"2812","2812","UNIVERSIDAD EAN","Activa","Universidad","Privado","53824","53824","MAESTRIA EN GESTION DE ORGANIZACIONES - MGO -","MAGISTER EN GESTION DE ORGANIZACIONES","Activo","Registro calificado","20295","28/11/2014","02/12/2014","7","11/07/2008","2008","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Presencial","45","4","Semestral","No","Semestral","S","Córdoba","Montería","12516000"
